00:30:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:31:00:020	-1.79769e+308	4.13081	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:31:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:31:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:32:00:020	-1.79769e+308	14.5258	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:32:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:33:00:020	-1.79769e+308	18.6939	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:33:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:34:00:020	-1.79769e+308	15.2277	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:34:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:35:00:020	-1.79769e+308	19.5093	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:35:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:36:00:020	-1.79769e+308	0.696294	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:36:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:36:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:37:00:020	-1.79769e+308	1.98721	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:37:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:37:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:38:00:020	1	-1.79769e+308	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:38:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:38:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:39:00:020	-1.79769e+308	9.13084	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:39:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:40:00:020	-1.79769e+308	6.55818	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:40:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:40:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:41:00:020	-1.79769e+308	4.26497	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:41:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:41:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:42:00:020	-1.79769e+308	14.6467	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:42:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:43:00:020	-1.79769e+308	16.956	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:43:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:44:00:020	-1.79769e+308	7.48674	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:44:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:44:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:45:00:020	-1.79769e+308	7.31391	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:45:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:45:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:46:00:020	-1.79769e+308	7.65785	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:46:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:46:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:47:00:020	-1.79769e+308	11.5047	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:47:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:48:00:020	-1.79769e+308	12.2507	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:48:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:49:00:020	-1.79769e+308	11.2611	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:49:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:50:00:020	1	-1.79769e+308	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:50:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:50:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:51:00:020	-1.79769e+308	18.7674	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:51:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:52:00:020	-1.79769e+308	3.0234	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:52:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:52:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:53:00:020	1	-1.79769e+308	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:53:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:53:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:54:00:020	1	-1.79769e+308	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:54:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:54:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:55:00:020	-1.79769e+308	11.3607	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:55:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:56:00:020	-1.79769e+308	15.8739	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:56:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:57:00:020	1	-1.79769e+308	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:57:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:57:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:58:00:020	-1.79769e+308	14.7108	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
00:58:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
00:59:00:020	-1.79769e+308	2.42164	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
00:59:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
00:59:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:00:00:020	-1.79769e+308	16.2667	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:00:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:01:00:020	-1.79769e+308	19.8527	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
01:01:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:02:00:020	1	-1.79769e+308	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:02:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:02:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:03:00:020	-1.79769e+308	8.78347	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:03:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
01:03:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:04:00:020	-1.79769e+308	3.99993	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:04:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:04:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:05:00:020	1	-1.79769e+308	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:05:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
01:05:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:06:00:020	-1.79769e+308	4.34958	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:06:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:06:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:07:00:020	-1.79769e+308	14.3476	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
01:07:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:08:00:020	-1.79769e+308	3.88114	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:08:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:08:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:09:00:020	-1.79769e+308	6.62549	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:09:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
01:09:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:10:00:020	-1.79769e+308	17.9564	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:10:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:11:00:020	-1.79769e+308	14.0685	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
01:11:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:12:00:020	1	-1.79769e+308	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:12:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:12:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:13:00:020	-1.79769e+308	1.95193	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:13:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
01:13:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:14:00:020	1	-1.79769e+308	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:14:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:14:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:15:00:020	-1.79769e+308	4.99464	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:15:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
01:15:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:16:00:020	1	-1.79769e+308	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:16:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:16:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:17:00:020	-1.79769e+308	9.57295	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
01:17:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:18:00:020	-1.79769e+308	13.1383	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:18:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:19:00:020	1	-1.79769e+308	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:19:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
01:19:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:20:00:020	-1.79769e+308	18.9963	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:20:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:21:00:020	-1.79769e+308	6.99881	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:21:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
01:21:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:22:00:020	1	-1.79769e+308	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:22:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:22:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:23:00:020	-1.79769e+308	8.16475	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:23:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
01:23:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:24:00:020	-1.79769e+308	8.9778	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:24:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:24:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:25:00:020	-1.79769e+308	15.026	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
01:25:01:540	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:26:00:020	1	-1.79769e+308	-1.79769e+308	-1.79769e+308	2	-1.79769e+308	-1.79769e+308
01:26:01:040	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	4	-1.79769e+308	-1.79769e+308
01:26:02:560	-1.79769e+308	-1.79769e+308	-1.79769e+308	-1.79769e+308	1	-1.79769e+308	-1.79769e+308
01:27:00:020	-1.79769e+308	10.3158	-1.79769e+308	-1.79769e+308	3	-1.79769e+308	-1.79769e+308
