9999,11.3191,9999,9999,1^3^20:1^1^1520
1,9999,9999,9999,1^2^20:1^4^1020:1^1^1520
9999,11.2408,9999,9999,1^3^20:1^1^1520
9999,16.0001,9999,9999,1^4^20:1^1^1520
9999,7.78101,9999,9999,1^2^20:1^3^1020:1^1^1520
9999,0.074525,9999,9999,1^2^20:1^4^1020:1^1^1520
1,9999,9999,9999,1^2^20:1^3^1020:1^1^1520
9999,9.1142,9999,9999,1^4^20:1^1^1520
1,9999,9999,9999,1^2^20:1^3^1020:1^1^1520
9999,19.6623,9999,9999,1^4^20:1^1^1520
1,9999,9999,9999,1^2^20:1^3^1020:1^1^1520
1,9999,9999,9999,1^2^20:1^4^1020:1^1^1520
9999,8.31175,9999,9999,1^2^20:1^3^1020:1^1^1520
1,9999,9999,9999,1^2^20:1^4^1020:1^1^1520
9999,17.9446,9999,9999,1^3^20:1^1^1520
9999,4.83611,9999,9999,1^2^20:1^4^1020:1^1^1520
9999,5.72943,9999,9999,1^2^20:1^3^1020:1^1^1520
9999,13.3119,9999,9999,1^4^20:1^1^1520
9999,11.94,9999,9999,1^3^20:1^1^1520
1,9999,9999,9999,1^2^20:1^4^1020:1^1^1520
1,9999,9999,9999,1^2^20:1^3^1020:1^1^1520
9999,16.0192,9999,9999,1^4^20:1^1^1520
9999,4.18394,9999,9999,1^2^20:1^3^1020:1^1^1520
1,9999,9999,9999,1^2^20:1^4^1020:1^1^1520
9999,10.8622,9999,9999,1^3^20:1^1^1520
9999,10.8708,9999,9999,1^4^20:1^1^1520
9999,10.7133,9999,9999,1^3^20:1^1^1520
9999,19.7529,9999,9999,1^4^20:1^1^1520
9999,16.3403,9999,9999,1^3^20:1^1^1520
9999,2.49902,9999,9999,1^2^20:1^4^1020:1^1^1520
9999,3.77389,9999,9999,1^2^20:1^3^1020:1^1^1520
9999,16.71,9999,9999,1^4^20:1^1^1520
1,9999,9999,9999,1^2^20:1^3^1020:1^1^1520
1,9999,9999,9999,1^2^20:1^4^1020:1^1^1520
9999,17.4509,9999,9999,1^3^20:1^1^1520
9999,3.98922,9999,9999,1^2^20:1^4^1020:1^1^1520
1,9999,9999,9999,1^2^20:1^3^1020:1^1^1520
9999,7.78736,9999,9999,1^2^20:1^4^1020:1^1^1520
9999,16.718,9999,9999,1^3^20:1^1^1520
9999,8.41558,9999,9999,1^2^20:1^4^1020:1^1^1520
1,9999,9999,9999,1^2^20:1^3^1020:1^1^1520
